task1,task2,T0,T2,T1,lagT0,lagT1,lagT2,responseT1,responseT2,related,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trials_T0_context.thisRepN,trials_T0_context.thisTrialN,trials_T0_context.thisN,trials_T0_context.thisIndex,trials_T1.thisRepN,trials_T1.thisTrialN,trials_T1.thisN,trials_T1.thisIndex,trials_T2.thisRepN,trials_T2.thisTrialN,trials_T2.thisN,trials_T2.thisIndex,text_instructions.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,context_word.started,blankContext.started,context_word.stopped,blankContext.stopped,distractor_T0,text_distr_T0.started,text_distr_T0.stopped,text_blank_distractors_T0.started,text_blank_distractors_T0.stopped,text_T1.started,text_T1.stopped,text_blank_number_T1.started,text_blank_number_T1.stopped,distractor_T1,text_distr_T1.started,text_distr_T1.stopped,text_blank_distractors_T1.started,text_blank_distractors_T1.stopped,text_T2.started,text_T2.stopped,text_blank_T2_probe.started,text_blank_T2_probe.stopped,distractor_T2,text_distr_T2.started,text_distr_T2.stopped,text_blank_distractors_T2.started,text_blank_distractors_T2.stopped,key_resp_T1.keys,key_resp_T1.corr,blankT2_1.started,text_T2ask.started,key_resp_T2.started,blankT2_1.stopped,text_T2ask.stopped,blankT2_2.started,key_resp_T2.stopped,blankT2_2.stopped,key_resp_T2.keys,key_resp_T2.corr,participant,order [1: single-dual or 2: dual-single],refresh rate (Hz),language,date,expName,psychopyVersion,frameRate,
single,dual,LIPS,XXIRONX,7777777.0,7,7,6,f,j,0,0,0,0,0,0,2,2,2,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,QTVPDHX,31.84715099999994,31.880470800000694,31.880470800000694,31.930624500000704,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,LIPS,XXIRONX,7777777.0,7,7,6,f,j,0,0,0,0,0,0,2,2,2,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZHSWYVJ,31.930624500000704,31.963799400000426,31.963799400000426,32.01410710000073,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,LIPS,XXIRONX,7777777.0,7,7,6,f,j,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,32.01410710000073,32.99737110000024,32.99737110000024,33.0138749000007,34.99732790000053,34.99732790000053,34.99732790000053,35.9974957000004,None,0,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,35.9974957000004,36.99741950000043,36.99741950000043,37.99758910000037,SFBQCRK,37.99758910000037,38.03101170000082,38.03101170000082,38.08085320000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,TBPZNGF,38.08085320000009,38.1141834,38.1141834,38.1642324000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,HYRJWSP,38.1642324000004,38.19752570000037,38.19752570000037,38.24754040000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,ZLBNFGJ,38.24754040000062,38.28081330000077,38.28081330000077,38.33081889999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,VQFTMCL,38.33081889999994,38.36473770000066,38.36473770000066,38.41422320000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,5,0,5,0,,,,,,,,,,,,,,,,,,KLTBWFM,38.41422320000038,38.44755200000054,38.44755200000054,38.49756610000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,6,0,6,0,,,,,,,,,,,,,,,,,,ZGTQHCP,38.49756610000077,38.530849200000375,38.530849200000375,38.58083239999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,7,0,7,0,,,,,,,,,,,,,,,,,,QSHPRCD,38.58083239999996,38.614199100000405,38.614199100000405,38.66432420000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,8,0,8,0,,,,,,,,,,,,,,,,,,HPCSLXT,38.66432420000001,38.697702700000264,38.697702700000264,38.74776740000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,38.74776740000016,38.781301500000154,38.781301500000154,38.83088520000001,PZWSMGY,38.83088520000001,38.86419350000051,38.86419350000051,38.914395499999955,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,MSKJTQN,38.914395499999955,38.94802419999996,38.94802419999996,38.99756940000043,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,38.99756940000043,39.031089500000235,39.031089500000235,39.08102520000011,MSKJTQN,39.08102520000011,39.114290900000015,39.114290900000015,39.16424830000051,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,QLCSFDZ,39.16424830000051,39.1975951000004,39.1975951000004,39.24776560000009,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,WSDXZVM,39.24776560000009,39.28104060000078,39.28104060000078,39.331025899999986,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BJMHTGF,39.331025899999986,39.3643389000008,39.3643389000008,39.41434329999993,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,YCMBSGD,39.41434329999993,39.44764490000034,39.44764490000034,39.49759610000001,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,SVFDYJH,39.49759610000001,39.53102460000082,39.53102460000082,39.5809461000008,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,XSWVFGQ,39.5809461000008,39.614305300000524,39.614305300000524,39.66437000000042,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,WAG,XTRAINX,3333333.0,10,3,7,f,j,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,39.66437000000042,40.647701300000335,40.647701300000335,40.66430130000026,42.64788040000076,42.64788040000076,42.64788040000076,43.64782770000056,None,0,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,43.64782770000056,44.648059699999976,44.648059699999976,45.64795090000007,CLKSNMJ,45.64795090000007,45.68126630000006,45.68126630000006,45.73126410000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,RVJBDHG,45.73126410000077,45.76485550000052,45.76485550000052,45.81469190000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,QBGSHNP,45.81469190000007,45.84807350000028,45.84807350000028,45.89795580000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,3,0,3,0,,,,,,,,,,,,,,,,,,TZDSWXM,45.89795580000009,45.93127790000017,45.93127790000017,45.98124000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,4,0,4,0,,,,,,,,,,,,,,,,,,FWVPSZT,45.98124000000007,46.01465980000012,46.01465980000012,46.06459260000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,5,0,5,0,,,,,,,,,,,,,,,,,,SQDHYGV,46.06459260000065,46.09800560000076,46.09800560000076,46.14795970000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,6,0,6,0,,,,,,,,,,,,,,,,,,KJXTDPB,46.14795970000068,46.18154390000018,46.18154390000018,46.231314399999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,7,0,7,0,,,,,,,,,,,,,,,,,,ZLWCHMX,46.231314399999974,46.264828400000624,46.264828400000624,46.31466309999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,8,0,8,0,,,,,,,,,,,,,,,,,,TJNVRKM,46.31466309999996,46.34794779999993,46.34794779999993,46.397989699999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,46.397989699999926,46.43136340000001,46.43136340000001,46.48132100000021,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,46.48132100000021,46.51495760000034,46.51495760000034,46.56467620000058,VGJHLMB,46.56467620000058,46.5984840000001,46.5984840000001,46.64800850000029,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBMWSNX,46.64800850000029,46.68136360000062,46.68136360000062,46.73135580000053,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,CYLMSRG,46.73135580000053,46.764662900000076,46.764662900000076,46.814733800000795,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,HKFBGQX,46.814733800000795,46.84800940000059,46.84800940000059,46.898011100000076,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,KRFLYMQ,46.898011100000076,46.931376600000476,46.931376600000476,46.9813778000007,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FXTJGYR,46.9813778000007,47.01468650000061,47.01468650000061,47.06468120000045,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,QTNWSDX,47.06468120000045,47.09804280000026,47.09804280000026,47.148047300000144,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHJTLXC,47.148047300000144,47.18131910000011,47.18131910000011,47.231579400000555,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,TFJGLDX,47.231579400000555,47.26466940000046,47.26466940000046,47.314703400000326,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,PLUMBER,XWHITEX,2222222.0,10,1,9,j,j,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,47.314703400000326,48.29809370000021,48.29809370000021,48.3149798000004,50.298207800000455,50.298207800000455,50.298207800000455,51.29824550000012,None,0,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,51.29824550000012,52.28161460000047,52.29836790000081,53.28189670000029,HSPFBXK,53.298503200000596,53.33171459999994,53.31503790000079,53.36500570000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,LHPSNJZ,53.36500570000044,53.39834770000016,53.39834770000016,53.44839960000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,GFSTLYQ,53.44839960000081,53.48168810000061,53.48168810000061,53.53168150000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,3,0,3,0,,,,,,,,,,,,,,,,,,GTZVCSB,53.53168150000056,53.56515740000032,53.56515740000032,53.615245300000424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,4,0,4,0,,,,,,,,,,,,,,,,,,JQNHGWT,53.615245300000424,53.64858120000008,53.64858120000008,53.69838840000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,5,0,5,0,,,,,,,,,,,,,,,,,,QHYBWPF,53.69838840000011,53.73173339999994,53.73173339999994,53.78173880000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,6,0,6,0,,,,,,,,,,,,,,,,,,ZVTHCDM,53.78173880000031,53.815111900000375,53.815111900000375,53.86506980000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,7,0,7,0,,,,,,,,,,,,,,,,,,XDPFBLC,53.86506980000013,53.89843800000017,53.89843800000017,53.94838620000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,8,0,8,0,,,,,,,,,,,,,,,,,,RLSDCTP,53.94838620000064,53.98175600000013,53.98175600000013,54.03171939999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,54.03171939999993,54.06521460000022,54.06521460000022,54.11519970000063,SNLPYWJ,54.11519970000063,54.148391800000354,54.148391800000354,54.19842260000041,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,LQFZNWC,54.19842260000041,54.23175090000041,54.23175090000041,54.28175530000044,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,54.28175530000044,54.315240700000686,54.315240700000686,54.36507530000017,LQFZNWC,54.36507530000017,54.39841770000021,54.39841770000021,54.44844640000065,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,WCBFVHQ,54.44844640000065,54.48176970000077,54.48176970000077,54.53175460000057,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,QZGYFTJ,54.53175460000057,54.56511540000065,54.56511540000065,54.61519130000033,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,WHSRBTZ,54.61519130000033,54.64841090000027,54.64841090000027,54.69847520000076,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,XRSGKVM,54.69847520000076,54.731717700000445,54.731717700000445,54.78175620000002,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,WGTLHVN,54.78175620000002,54.81512610000027,54.81512610000027,54.86508500000036,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,YDVLFHX,54.86508500000036,54.89845990000049,54.89845990000049,54.94851000000017,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,SCRATCH,XXITCHX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,54.94851000000017,55.93181249999998,55.93181249999998,55.948529600000256,57.932042600000386,57.932042600000386,57.932042600000386,58.932054300000345,None,0,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,ANIMALS,XXZOOXX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,58.932054300000345,59.93203740000081,59.93203740000081,60.93211930000052,MQNHPYW,60.93211930000052,60.96547360000022,60.96547360000022,61.015499699999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,ANIMALS,XXZOOXX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,TDLFMWV,61.015499699999964,61.04875300000003,61.04875300000003,61.09883450000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,ANIMALS,XXZOOXX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,RLGDHPN,61.09883450000052,61.13220860000001,61.13220860000001,61.182235900000705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,ANIMALS,XXZOOXX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,6,6,6,3,0,3,0,,,,,,,,,,,,,,,,,,XGMWQFH,61.182235900000705,61.21552530000008,61.21552530000008,61.26547590000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,ANIMALS,XXZOOXX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,6,6,6,4,0,4,0,,,,,,,,,,,,,,,,,,XBZFNKG,61.26547590000064,61.29877540000052,61.29877540000052,61.34884710000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
single,dual,ANIMALS,XXZOOXX,5555555.0,10,3,7,f,f,1,0,0,0,0,0,6,6,6,5,0,5,0,,,,,,,,,,,,,,,,,,DHFXNYQ,61.34884710000006,61.38215510000009,61.38215510000009,61.432154699999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697190,1,60,en,2024-11-26_15h59.54.693,AB,2023.1.3,59.90901019532984,
