taskType_loop.thisRepN,taskType_loop.thisTrialN,taskType_loop.thisN,taskType_loop.thisIndex,task1,task2,thisRow.t,notes,instructions.started,text_instructions.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,settings.started,participant,order [1: single-dual or 2: dual-single],date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.016655399929732084,0.028964600060135126,0.028964600060135126,2.461988199967891,space,2.4046608000062406,None,,981469,1,2024-06-21_10h06.05.429,AB,2024.1.1,None,2024-06-21 10h06.15.014751 +0200,
,,,,,,,,,,,,,,,2.468931899871677,,,,,,,,
