task1,task2,T0,T2,T1,lagT0,lagT1,lagT2,responseT1,responseT2,related,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trials_T0_context.thisRepN,trials_T0_context.thisTrialN,trials_T0_context.thisN,trials_T0_context.thisIndex,trials_T1.thisRepN,trials_T1.thisTrialN,trials_T1.thisN,trials_T1.thisIndex,trials_T2.thisRepN,trials_T2.thisTrialN,trials_T2.thisN,trials_T2.thisIndex,text_instructions.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,context_word.started,blankContext.started,context_word.stopped,blankContext.stopped,distractor_T0,text_distr_T0.started,text_distr_T0.stopped,text_blank_distractors_T0.started,text_blank_distractors_T0.stopped,text_T1.started,text_T1.stopped,text_blank_number_T1.started,text_blank_number_T1.stopped,distractor_T1,text_distr_T1.started,text_distr_T1.stopped,text_blank_distractors_T1.started,text_blank_distractors_T1.stopped,text_T2.started,text_T2.stopped,text_blank_T2_probe.started,text_blank_T2_probe.stopped,distractor_T2,text_distr_T2.started,text_distr_T2.stopped,text_blank_distractors_T2.started,text_blank_distractors_T2.stopped,key_resp_T1.keys,key_resp_T1.corr,blankT2_1.started,text_T2ask.started,key_resp_T2.started,blankT2_1.stopped,text_T2ask.stopped,blankT2_2.started,key_resp_T2.stopped,blankT2_2.stopped,key_resp_T2.keys,key_resp_T2.corr,participant,order [1: single-dual or 2: dual-single],refresh rate (Hz),language,date,expName,psychopyVersion,frameRate,
single,dual,PUNCH,XXHITXX,5555555.0,7,7,6,f,f,1,0,0,0,0,0,0,0,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,HNVCZDJ,20.692591099999845,20.72589389999939,20.72589389999939,20.775931499999388,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,PUNCH,XXHITXX,5555555.0,7,7,6,f,f,1,0,0,0,0,0,0,0,0,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,XHYKMTW,20.775931499999388,20.809189999999944,20.809189999999944,20.85936169999968,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,PUNCH,XXHITXX,5555555.0,7,7,6,f,f,1,0,0,0,0,0,0,0,0,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,FSPHQWR,20.85936169999968,20.892578799999683,20.892578799999683,20.942565599999398,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,PUNCH,XXHITXX,5555555.0,7,7,6,f,f,1,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,20.942565599999398,20.97617149999951,20.97617149999951,21.0258632999994,FSPHQWR,21.0258632999994,21.059221699999398,21.059221699999398,21.109203399999387,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,PUNCH,XXHITXX,5555555.0,7,7,6,f,f,1,0,0,0,0,0,0,0,0,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,WJLBSFG,21.109203399999387,21.142885899999783,21.142885899999783,21.19255389999944,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,PUNCH,XXHITXX,5555555.0,7,7,6,f,f,1,0,0,0,0,0,0,0,0,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,KYCMTSL,21.19255389999944,21.22600650000004,21.22600650000004,21.275955299999623,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,PUNCH,XXHITXX,5555555.0,7,7,6,f,f,1,0,0,0,0,0,0,0,0,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWFDLHC,21.275955299999623,21.309397299999546,21.309397299999546,21.359228799999983,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,PUNCH,XXHITXX,5555555.0,7,7,6,f,f,1,0,0,0,0,0,0,0,0,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,QMKXRDV,21.359228799999983,21.392633999999816,21.392633999999816,21.442642799999703,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,PUNCH,XXHITXX,5555555.0,7,7,6,f,f,1,0,0,0,0,0,0,0,0,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZMYNQKG,21.442642799999703,21.475897799999984,21.475897799999984,21.52609769999981,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,PUNCH,XXHITXX,5555555.0,7,7,6,f,f,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,21.52609769999981,22.50946659999954,22.50946659999954,22.526005499999883,24.509435299999495,24.509435299999495,24.509435299999495,25.509487799999988,None,0,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,25.509487799999988,26.5097138000001,26.5097138000001,27.509588699999767,STYJQCL,27.509588699999767,27.54306480000014,27.54306480000014,27.593053900000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,XCJQTSV,27.593053900000086,27.626473799999985,27.626473799999985,27.67629450000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,TBWPYRJ,27.67629450000004,27.709670899999765,27.709670899999765,27.759628699999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,NKJMRYD,27.759628699999666,27.792962699999407,27.792962699999407,27.84297659999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,4,0,4,0,,,,,,,,,,,,,,,,,,HYPNQLJ,27.84297659999993,27.876585899999554,27.876585899999554,27.926334799999495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,5,0,5,0,,,,,,,,,,,,,,,,,,WHZYTJG,27.926334799999495,27.959806699999717,27.959806699999717,28.009620199999517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,28.009620199999517,28.042969099999937,28.042969099999937,28.092975399999887,YVMZPJX,28.092975399999887,28.12645049999992,28.12645049999992,28.176335199999812,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,WBJZGQL,28.176335199999812,28.209846599999764,28.209846599999764,28.259667700000136,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,BJGZLQT,28.259667700000136,28.293128799999977,28.293128799999977,28.343025000000125,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,FMTNBWL,28.343025000000125,28.37661500000013,28.37661500000013,28.426313899999514,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,TGNHSCK,28.426313899999514,28.45968929999981,28.45968929999981,28.50968869999997,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,MQYRHNC,28.50968869999997,28.542983499999536,28.542983499999536,28.59306789999937,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,28.59306789999937,28.62636659999953,28.62636659999953,28.676420199999484,MQYRHNC,28.676420199999484,28.709692200000063,28.709692200000063,28.75967859999946,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,KLNBPQT,28.75967859999946,28.793105599999762,28.793105599999762,28.843059099999664,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,HFKTSRN,28.843059099999664,28.876388199999383,28.876388199999383,28.926408999999694,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,PWLQDYR,28.926408999999694,28.959688099999767,28.959688099999767,29.00969939999959,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,HVRJQDF,29.00969939999959,29.043049599999904,29.043049599999904,29.09328379999988,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,GQKNHDX,29.09328379999988,29.126402199999575,29.126402199999575,29.176396899999418,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,FORK,XSPOONX,4444444.0,7,7,6,j,f,1,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,29.176396899999418,30.159734599999865,30.159734599999865,30.17645949999951,32.15985809999984,32.15985809999984,32.15985809999984,33.1601028999994,None,0,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,33.1601028999994,34.16005519999999,34.16005519999999,35.16006219999963,ZCSYXGV,35.16006219999963,35.193614400000115,35.193614400000115,35.243392599999424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,LZYCJGD,35.243392599999424,35.2769030999998,35.2769030999998,35.3267292999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,XSPRFDT,35.3267292999999,35.360114399999475,35.360114399999475,35.410209900000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,HCWGDYZ,35.410209900000154,35.44336209999983,35.44336209999983,35.49337089999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,4,0,4,0,,,,,,,,,,,,,,,,,,YXDQSBM,35.49337089999972,35.526906000000054,35.526906000000054,35.57669589999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,5,0,5,0,,,,,,,,,,,,,,,,,,NFHVPDR,35.57669589999932,35.61005879999993,35.61005879999993,35.66014499999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,6,0,6,0,,,,,,,,,,,,,,,,,,QKLVFYM,35.66014499999983,35.69365079999989,35.69365079999989,35.74337439999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,7,0,7,0,,,,,,,,,,,,,,,,,,VFCNMZR,35.74337439999999,35.77671289999944,35.77671289999944,35.826742000000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,8,0,8,0,,,,,,,,,,,,,,,,,,VBTLKZG,35.826742000000195,35.86041099999966,35.86041099999966,35.91011689999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,35.91011689999959,35.943596299999626,35.943596299999626,35.99342919999981,HXYZLST,35.99342919999981,36.026824399999896,36.026824399999896,36.076743099999476,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,ZLSYJQX,36.076743099999476,36.11008969999966,36.11008969999966,36.16023049999967,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,MJZPYWT,36.16023049999967,36.193477099999654,36.193477099999654,36.24342079999951,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,GPBCRVT,36.24342079999951,36.27676729999985,36.27676729999985,36.32675119999931,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,NMVKJWG,36.32675119999931,36.360266099999535,36.360266099999535,36.41012909999972,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,XVDTBWJ,36.41012909999972,36.443534199999704,36.443534199999704,36.49343950000002,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,36.49343950000002,36.52681219999977,36.52681219999977,36.5767735999998,XVDTBWJ,36.5767735999998,36.610377799999696,36.610377799999696,36.660230699999374,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMKYPBQ,36.660230699999374,36.693481999999676,36.693481999999676,36.743449300000066,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,TGQSCKF,36.743449300000066,36.77697189999981,36.77697189999981,36.826805599999716,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CIRCUS,WINDOWS,8888888.0,10,7,3,j,j,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,36.826805599999716,37.81025219999992,37.81025219999992,37.82683719999932,39.81033599999955,39.81033599999955,39.81033599999955,40.81043399999999,None,0,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CAT,XCHURCH,6666666.0,7,3,10,j,j,0,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,40.81043399999999,41.81045779999931,41.81045779999931,42.81054260000019,PSBCVDG,42.81054260000019,42.843849099999716,42.843849099999716,42.89382829999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CAT,XCHURCH,6666666.0,7,3,10,j,j,0,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,GPWVBYN,42.89382829999977,42.92717399999947,42.92717399999947,42.977175399999396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CAT,XCHURCH,6666666.0,7,3,10,j,j,0,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,JNWMHSZ,42.977175399999396,43.010502299999644,43.010502299999644,43.06050479999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CAT,XCHURCH,6666666.0,7,3,10,j,j,0,0,0,0,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,RNWFHLX,43.06050479999976,43.09384349999982,43.09384349999982,43.143825000000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CAT,XCHURCH,6666666.0,7,3,10,j,j,0,0,0,0,0,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,CHDMZWR,43.143825000000106,43.177214999999705,43.177214999999705,43.227149700000155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
single,dual,CAT,XCHURCH,6666666.0,7,3,10,j,j,0,0,0,0,0,0,3,3,3,5,0,5,0,,,,,,,,,,,,,,,,,,QPGWNKL,43.227149700000155,43.26072529999965,43.26072529999965,43.310514599999806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422927,1,60,en,2024-11-26_16h06.42.315,AB,2023.1.3,59.963757904713,
